,account_length,international_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_charges,total_calls,total_minutes
192,53,0,0,168.8,97.0,28.7,220.3,87,18.73,154.3,113.0,6.94,10.9,2,2.94,0,0,57.31,299.0,554.3000000000001
193,92,0,0,173.1,140.0,29.43,240.3,105,20.43,233.2,117.0,10.49,9.0,5,2.43,1,0,62.78,367.0,655.5999999999999
194,139,1,0,134.4,106.0,22.85,211.3,98,17.96,193.6,125.0,8.71,10.2,2,2.75,4,1,52.27,331.0,549.5
195,110,0,36,202.6,103.0,34.44,118.8,128,10.1,234.9,98.0,10.57,9.0,9,2.43,2,0,57.54,338.0,565.3
196,110,0,0,91.59,117.0,15.573500000000001,200.8,98,17.07,192.2,101.0,8.65,9.8,7,2.65,3,0,43.9435,323.0,494.39
197,167,0,0,91.59,145.51000000000022,15.573500000000001,120.9,91,10.28,226.6,110.0,10.2,10.7,9,2.89,0,0,38.9435,355.5100000000002,449.79
198,138,0,0,220.2,89.0,37.43,118.2,125,10.05,195.3,79.0,8.79,12.9,5,3.48,0,0,59.75,298.0,546.6
199,137,1,0,135.1,95.0,22.97,134.1,102,11.4,223.1,81.0,10.04,12.3,2,3.32,2,1,47.73,280.0,504.59999999999997
200,85,0,0,225.0,81.0,38.25,176.9,67,15.04,194.3,110.0,8.74,7.1,2,1.92,3,0,63.949999999999996,260.0,603.3000000000001
201,22,0,0,110.3,107.0,18.75,166.5,93,14.15,202.3,96.0,9.1,9.5,5,2.57,0,0,44.57,301.0,488.6
202,107,0,36,91.59,102.0,15.573500000000001,118.2,80,10.05,261.8,106.0,11.78,11.1,3,3.0,0,0,40.4035,291.0,482.69
203,51,0,0,214.8,94.0,36.52,149.7,67,12.72,283.4,67.0,12.75,10.2,5,2.75,0,0,64.74000000000001,233.0,658.1
204,94,0,0,181.8,85.0,30.91,202.4,98,17.2,245.9,97.0,11.07,9.2,2,2.48,4,0,61.66,282.0,639.3000000000001
205,33,1,29,157.4,99.0,26.76,118.2,80,10.05,279.2,79.0,12.56,13.9,9,3.75,4,1,53.120000000000005,267.0,568.7
206,106,0,0,207.9,91.0,35.34,172.0,109,14.62,191.8,143.0,8.63,14.4,7,3.89,4,0,62.480000000000004,350.0,586.1
207,86,0,36,119.0,101.0,20.23,230.0,134,19.55,236.9,67.0,10.66,9.5,3,2.57,0,0,53.010000000000005,305.0,595.4
208,97,0,0,143.7,117.0,24.43,273.0,82,23.21,178.3,81.0,8.02,10.9,3,2.94,0,0,58.6,283.0,605.9
209,106,0,32,165.9,126.0,28.2,216.5,93,18.4,173.1,86.0,7.79,14.1,8,3.81,4,0,58.199999999999996,313.0,569.6
210,108,0,0,138.6,122.0,23.56,172.3,117,14.65,231.6,92.0,10.42,9.8,3,2.65,1,0,51.279999999999994,334.0,552.3
211,114,0,0,91.59,118.0,15.573500000000001,249.9,86,21.24,193.4,95.0,8.7,14.5,8,3.92,1,0,49.433499999999995,307.0,549.39
212,92,1,0,91.59,111.0,15.573500000000001,180.6,126,15.35,221.7,80.0,9.98,10.4,2,2.81,1,1,43.7135,319.0,504.28999999999996
213,59,0,0,155.2,79.0,26.38,235.3,123,20.0,169.4,80.0,7.62,8.7,4,2.35,1,0,56.35,286.0,568.6000000000001
214,24,0,25,164.9,110.0,28.03,209.3,105,17.79,231.2,67.0,10.4,6.7,9,1.81,1,0,58.03,291.0,612.1000000000001
215,151,0,0,134.5,88.0,22.87,143.1,112,12.16,223.9,67.0,10.08,15.4,1,4.16,1,0,49.269999999999996,268.0,516.9
216,117,0,0,143.3,103.0,24.36,211.3,108,17.96,185.2,96.0,8.33,11.5,3,3.11,1,0,53.76,310.0,551.3
217,78,0,0,168.3,110.0,28.61,221.2,73,18.8,241.0,136.0,10.85,12.5,1,3.38,1,0,61.64,320.0,643.0
218,155,0,0,262.4,67.0,44.61,194.6,113,16.54,146.5,85.0,6.59,8.3,6,2.24,2,0,69.97999999999999,271.0,611.8
219,114,0,30,206.2,79.0,35.05,260.0,91,22.1,291.6,83.0,13.12,11.4,6,3.08,1,0,73.35,259.0,769.1999999999999
220,114,0,28,225.8,94.0,38.39,193.0,117,16.41,232.4,100.0,10.46,8.4,9,2.27,4,0,67.53,320.0,659.6
221,119,0,0,138.3,89.0,23.51,170.5,78,14.49,263.9,98.0,11.88,13.5,6,3.65,3,0,53.53000000000001,271.0,586.2
222,118,0,0,160.0,123.0,27.2,175.4,96,14.91,184.8,99.0,8.32,9.9,3,2.67,2,0,53.099999999999994,321.0,530.1
223,101,0,0,206.6,105.0,35.12,224.9,117,19.12,249.9,100.0,11.25,14.6,3,3.94,0,0,69.42999999999999,325.0,696.0
224,117,0,0,134.7,121.0,22.9,180.0,83,15.3,200.9,104.0,9.04,7.7,3,2.08,1,0,49.31999999999999,311.0,523.3000000000001
225,49,0,28,214.4,78.0,36.45,235.2,100,19.99,206.2,107.0,9.28,8.0,9,2.16,3,0,67.88,294.0,663.8
226,139,0,0,192.8,104.0,32.78,234.4,96,19.92,203.2,101.0,9.14,13.0,3,3.51,3,0,65.35,304.0,643.4
227,92,0,28,151.1,90.0,25.69,194.8,79,16.56,239.2,114.0,10.76,10.0,3,2.7,1,0,55.71000000000001,286.0,595.0999999999999
228,148,0,0,218.9,88.0,37.21,208.0,85,17.68,203.3,99.0,9.15,11.1,4,3.0,0,0,67.03999999999999,276.0,641.3000000000001
229,144,1,36,189.8,96.0,32.27,123.4,67,10.49,214.2,106.0,9.64,6.5,2,1.76,2,1,54.160000000000004,271.0,533.9
230,131,0,25,192.7,85.0,32.76,225.9,105,19.2,254.2,67.0,11.44,10.9,6,2.94,2,0,66.34,263.0,683.6999999999999
231,146,0,0,204.4,135.0,34.75,219.1,90,18.62,222.7,114.0,10.02,10.5,6,2.84,3,0,66.23,345.0,656.7
232,143,0,0,172.3,97.0,29.29,174.0,108,14.79,188.2,119.0,8.47,13.0,4,3.51,2,0,56.059999999999995,328.0,547.5
233,81,0,0,198.4,93.0,33.73,210.9,108,17.93,193.3,71.0,8.7,10.4,6,2.81,2,0,63.169999999999995,278.0,613.0
234,48,0,36,211.7,115.0,35.99,159.9,84,13.59,144.1,80.0,6.48,12.2,1,3.29,1,0,59.35000000000001,280.0,527.9
235,145,0,24,147.5,90.0,25.08,175.7,108,14.93,252.1,102.0,11.34,15.6,3,4.21,2,0,55.559999999999995,303.0,590.9
236,137,0,0,206.4,122.0,35.09,128.0,102,10.88,194.5,84.0,8.75,8.8,5,2.38,2,0,57.1,313.0,537.6999999999999
237,137,0,0,205.9,88.0,35.0,209.3,86,17.79,289.9,84.0,13.05,14.5,4,3.92,2,0,69.75999999999999,262.0,719.5999999999999
238,167,0,0,207.6,88.0,35.29,132.4,67,11.25,255.2,98.0,11.48,14.1,5,3.81,0,0,61.83,258.0,609.3
239,89,1,0,303.9,95.0,51.66,260.9,114,22.18,312.1,89.0,14.04,5.7,3,1.54,1,1,89.41999999999999,301.0,882.6
240,167,0,34,230.6,121.0,39.2,219.4,99,18.65,299.3,94.0,13.47,8.0,2,2.16,0,0,73.48,316.0,757.3
241,132,0,0,99.5,110.0,16.92,129.1,80,10.97,125.1,124.0,5.63,9.7,3,2.62,0,0,36.14,317.0,363.4
242,94,0,0,177.1,112.0,30.11,194.0,112,16.49,146.7,108.0,6.6,5.9,4,1.59,1,0,54.78999999999999,336.0,523.6999999999999
243,96,0,18,172.7,86.0,29.36,133.4,113,11.34,259.5,70.0,11.68,9.8,3,2.65,1,0,55.03,272.0,575.4
244,166,0,0,204.2,115.0,34.71,179.9,147,15.29,216.8,109.0,9.76,9.5,5,2.57,1,0,62.33,376.0,610.4
245,74,0,0,91.59,83.0,15.573500000000001,247.7,67,21.05,142.4,85.0,6.41,10.1,5,2.73,2,0,45.76350000000001,240.0,491.79
246,36,0,0,157.6,117.0,26.79,184.3,67,15.67,240.4,99.0,10.82,11.9,1,3.21,0,0,56.49,284.0,594.1999999999999
247,113,0,0,215.5,129.0,36.64,218.7,117,18.59,207.1,91.0,9.32,6.6,9,1.78,4,0,66.33,346.0,647.9
248,67,0,0,171.7,80.0,29.19,118.2,81,10.05,195.4,111.0,8.79,11.9,4,3.21,2,0,51.239999999999995,276.0,497.2
249,127,1,0,266.6,106.0,45.32,264.8,147,22.51,207.2,119.0,9.32,5.9,2,1.59,1,1,78.74000000000001,374.0,744.5
250,158,0,0,158.0,106.0,26.86,292.5,114,24.86,241.1,89.0,10.85,9.1,4,2.46,1,0,65.03,313.0,700.7
251,136,0,0,92.0,117.0,15.64,253.6,77,21.56,214.1,90.0,9.63,10.3,9,2.78,1,0,49.61,293.0,570.0
252,167,0,0,234.0,109.0,39.78,249.5,114,21.21,173.1,70.0,7.79,9.1,5,2.46,2,0,71.24000000000001,298.0,665.7
253,113,1,0,272.1,111.0,46.26,268.5,118,22.82,213.8,105.0,9.62,8.5,9,2.3,1,1,81.0,343.0,762.9000000000001
254,122,1,0,296.4,99.0,50.39,214.8,89,18.26,133.9,107.0,6.03,11.4,3,3.08,4,1,77.76,298.0,656.4999999999999
255,112,0,0,194.4,101.0,33.05,190.3,82,16.18,183.4,107.0,8.25,11.4,2,3.08,0,0,60.559999999999995,292.0,579.5
256,167,0,0,227.2,128.0,38.62,258.4,92,21.96,183.5,74.0,8.26,8.9,4,2.4,3,0,71.24000000000001,298.0,677.9999999999999
257,62,1,0,248.7,109.0,42.28,220.0,118,18.7,265.7,78.0,11.96,13.2,2,3.56,1,1,76.5,307.0,747.6
258,110,0,36,236.3,102.0,40.17,195.9,112,16.65,183.5,82.0,8.26,9.7,6,2.62,1,0,67.69999999999999,302.0,625.4000000000001
259,16,0,0,205.6,69.0,34.95,169.5,93,14.41,220.1,67.0,9.9,10.9,3,2.94,0,0,62.2,232.0,606.1
260,73,0,0,94.1,136.0,16.0,280.3,122,23.83,205.0,77.0,9.23,9.8,4,2.65,0,0,51.71,339.0,589.2
261,128,0,0,125.2,99.0,21.28,205.4,107,17.46,254.4,111.0,11.45,16.551000000000023,2,4.470200000000005,0,0,54.66020000000001,319.0,601.551
262,39,0,0,91.59,145.51000000000022,15.573500000000001,306.2,120,26.03,123.9,67.0,5.58,12.4,3,3.35,1,0,50.533500000000004,335.5100000000002,534.09
263,103,0,28,121.0,105.0,20.57,270.4,100,22.98,160.5,76.0,7.22,7.7,4,2.08,2,0,52.85,285.0,559.6
264,119,0,29,117.8,67.0,20.03,256.8,114,21.83,147.6,76.0,6.64,7.6,3,2.05,3,0,50.55,260.0,529.8000000000001
265,86,0,0,176.3,79.0,29.97,259.2,97,22.03,287.4,78.0,12.93,6.2,3,1.67,0,0,66.6,257.0,729.1
266,114,0,32,125.2,79.0,21.28,177.8,105,15.11,232.4,89.0,10.46,12.9,3,3.48,1,0,50.33,276.0,548.3000000000001
267,104,0,0,138.7,107.0,23.58,256.9,113,21.84,234.9,74.0,10.57,10.0,3,2.7,0,0,58.69,297.0,640.5
268,148,0,0,91.59,134.0,15.573500000000001,246.6,92,20.96,251.6,91.0,11.32,11.3,4,3.05,1,0,50.9035,321.0,601.0899999999999
269,129,0,0,207.0,91.0,35.19,154.9,121,13.17,245.1,112.0,11.03,13.4,5,3.62,3,0,63.01,329.0,620.4
270,100,0,30,91.59,104.0,15.573500000000001,219.5,107,18.66,152.3,118.0,6.85,7.1,3,1.92,0,0,43.0035,332.0,470.49
271,121,0,35,91.59,95.0,15.573500000000001,209.2,69,17.78,197.4,67.0,8.88,11.4,4,3.08,1,0,45.313500000000005,235.0,509.59
272,143,0,33,239.2,109.0,40.66,235.5,112,20.02,156.3,95.0,7.03,9.5,4,2.57,1,0,70.28,320.0,640.5
273,76,0,0,198.3,130.0,33.71,217.1,86,18.45,188.4,96.0,8.48,12.5,3,3.38,0,0,64.02,315.0,616.3000000000001
274,158,0,0,205.2,97.0,34.88,240.6,77,20.45,118.09,108.0,5.3145,14.4,9,3.89,0,0,64.53450000000001,291.0,578.29
275,116,0,0,192.1,98.0,32.66,312.9,135,26.6,130.2,94.0,5.86,7.9,2,2.13,3,0,67.25,329.0,643.0999999999999
276,54,1,0,272.6,83.0,46.34,248.7,74,21.14,197.4,111.0,8.88,9.5,2,2.57,1,1,78.93,270.0,728.2
277,86,1,0,128.3,121.0,21.81,197.1,93,16.75,138.4,147.51000000000022,6.23,12.2,5,3.29,4,1,48.08,366.5100000000002,476.00000000000006
278,108,0,0,169.6,99.0,28.83,264.1,87,22.45,206.3,78.0,9.28,9.3,4,2.51,0,0,63.06999999999999,268.0,649.3
279,151,0,17,214.7,97.0,36.5,138.5,90,11.77,169.1,67.0,7.61,8.6,4,2.32,1,0,58.2,258.0,530.9
280,99,0,0,169.2,70.0,28.76,271.5,77,23.08,170.2,104.0,7.66,10.6,2,2.86,0,0,62.36,253.0,621.5
281,55,0,0,194.1,121.0,33.0,176.6,110,15.01,302.8,136.0,13.63,7.0,7,1.89,2,0,63.53,374.0,680.5
282,78,0,0,225.1,67.0,38.27,199.2,127,16.93,175.5,102.0,7.9,14.6,2,3.94,0,0,67.03999999999999,298.0,614.4
283,89,1,0,213.0,67.0,36.21,176.6,71,15.01,262.6,126.0,11.82,9.1,1,2.46,1,1,65.5,265.0,661.3000000000001
284,44,0,34,221.8,105.0,37.71,161.7,85,13.74,227.7,67.0,10.25,14.0,7,3.78,0,0,65.48,264.0,625.2
285,98,0,21,91.59,98.0,15.573500000000001,176.1,86,14.97,244.8,84.0,11.02,5.7,0,1.54,2,0,43.1035,268.0,518.19
286,64,0,36,154.6,92.0,26.28,118.2,103,10.05,165.9,99.0,7.47,13.3,3,3.59,1,0,47.39,297.0,452.0
287,141,0,0,260.2,131.0,44.23,179.2,120,15.23,135.0,119.0,6.08,7.2,8,1.94,3,0,67.48,378.0,581.6
288,81,0,33,161.6,117.0,27.47,123.0,90,10.46,261.3,101.0,11.76,12.2,5,3.29,1,0,52.98,313.0,558.1
289,162,0,0,220.6,117.0,37.5,155.2,121,13.19,186.7,89.0,8.4,10.5,9,2.84,1,0,61.93,336.0,573.0
290,83,0,36,155.9,122.0,26.5,162.3,107,13.8,127.6,105.0,5.74,13.1,5,3.54,3,0,49.58,339.0,458.90000000000003
291,59,0,0,182.5,104.0,31.03,204.7,95,17.4,229.9,100.0,10.35,11.3,8,3.05,4,0,61.83,307.0,628.3999999999999
292,167,0,36,220.1,78.0,37.42,234.3,71,19.92,237.3,85.0,10.68,10.1,4,2.73,4,0,70.75,238.0,701.8000000000001
293,79,0,0,152.2,112.0,25.87,177.2,132,15.06,118.09,87.0,5.3145,5.7,3,1.54,1,0,47.7845,334.0,453.18999999999994
294,117,0,0,181.5,95.0,30.86,205.1,88,17.43,204.0,82.0,9.18,14.7,9,3.97,2,0,61.44,274.0,605.3000000000001
295,64,1,0,236.2,77.0,40.15,218.6,85,18.58,194.1,97.0,8.73,13.2,2,3.56,2,1,71.02,261.0,662.1
296,122,0,23,134.2,85.0,22.81,227.3,132,19.32,122.4,96.0,5.51,8.5,2,2.3,2,0,49.94,315.0,492.40000000000003
297,90,0,29,150.1,109.0,25.52,264.7,103,22.5,178.4,97.0,8.03,5.8,4,1.57,1,0,57.62,313.0,599.0
298,159,1,0,257.1,67.0,43.71,312.2,127,26.54,183.0,82.0,8.24,8.8,6,2.38,1,1,80.87,282.0,761.0999999999999
299,148,0,0,124.4,83.0,21.15,179.7,81,15.27,253.0,99.0,11.39,11.3,6,3.05,0,0,50.86,269.0,568.3999999999999
300,39,0,36,141.7,121.0,24.09,232.3,113,19.75,222.1,131.0,9.99,12.0,5,3.24,1,0,57.07,370.0,608.0999999999999
301,77,0,0,230.0,87.0,39.1,118.2,138,10.05,309.6,136.0,13.93,11.3,3,3.05,2,0,66.13,364.0,669.1
302,167,0,0,162.3,88.0,27.59,213.7,118,18.16,192.1,81.0,8.64,10.9,2,2.94,0,0,57.33,289.0,578.9999999999999
303,112,0,0,193.3,96.0,32.86,264.1,123,22.45,128.6,115.0,5.79,9.1,3,2.46,4,0,63.56,337.0,595.1
304,45,0,0,91.59,127.0,15.573500000000001,253.4,108,21.54,255.0,100.0,11.48,16.551000000000023,3,4.470200000000005,1,0,53.063700000000004,338.0,616.541
305,132,0,0,91.59,110.0,15.573500000000001,232.2,137,19.74,146.7,114.0,6.6,7.6,5,2.05,1,0,43.963499999999996,366.0,478.09000000000003
306,135,0,0,201.8,81.0,34.31,225.0,114,19.13,204.4,82.0,9.2,10.3,6,2.78,1,0,65.42,283.0,641.5
307,56,0,0,197.0,110.0,33.49,222.8,102,18.94,225.3,91.0,10.14,10.6,6,2.86,2,0,65.43,309.0,655.7
308,151,1,0,218.0,67.0,37.06,118.2,88,10.05,269.2,95.0,12.11,12.4,1,3.35,0,1,62.57000000000001,251.0,617.8
309,32,0,0,164.8,98.0,28.02,229.9,96,19.54,167.3,108.0,7.53,14.8,2,4.0,2,0,59.089999999999996,304.0,576.8
310,87,0,21,214.0,113.0,36.38,180.0,114,15.3,134.5,82.0,6.05,10.6,5,2.86,0,0,60.59,314.0,539.1
311,138,0,0,170.5,87.0,28.99,118.2,116,10.05,187.9,111.0,8.46,11.2,7,3.02,2,0,50.519999999999996,321.0,487.79999999999995
312,79,0,0,205.7,123.0,34.97,214.5,108,18.23,226.1,106.0,10.17,6.7,9,1.81,1,0,65.18,346.0,653.0
313,95,1,0,165.5,84.0,28.14,286.2,112,24.33,198.9,89.0,8.95,11.5,2,3.11,1,1,64.53,287.0,662.0999999999999
314,127,0,0,221.0,100.0,37.57,160.7,113,13.66,233.1,96.0,10.49,6.8,4,1.84,2,0,63.56,313.0,621.5999999999999
315,137,0,0,242.1,118.0,41.16,191.0,93,16.24,218.6,67.0,9.84,14.7,2,3.97,3,0,71.21,280.0,666.4000000000001
316,97,0,0,151.6,107.0,25.77,155.4,96,13.21,240.0,112.0,10.8,14.7,4,3.97,1,0,53.75,319.0,561.7
317,149,0,0,176.2,87.0,29.95,145.0,81,12.33,249.5,92.0,11.23,5.7,4,1.54,0,0,55.05,264.0,576.4000000000001
318,117,0,22,196.0,82.0,33.32,318.651,82,27.0851,225.6,120.0,10.15,5.7,5,1.54,1,0,72.0951,289.0,745.951
319,84,0,0,159.5,125.0,27.12,247.1,90,21.0,187.9,82.0,8.46,7.2,4,1.94,2,0,58.52,301.0,601.7
320,137,0,0,230.2,113.0,39.13,220.4,79,18.73,204.7,111.0,9.21,10.7,7,2.89,4,0,69.96000000000001,310.0,666.0
321,54,0,0,210.5,102.0,35.79,204.5,83,17.38,127.8,67.0,5.75,8.5,5,2.3,1,0,61.22,257.0,551.3
322,85,0,0,102.0,95.0,17.34,270.2,139,22.97,148.2,105.0,6.67,10.7,3,2.89,1,0,49.87,342.0,531.1
323,43,0,0,168.4,125.0,28.63,243.8,89,20.72,214.7,102.0,9.66,11.1,2,3.0,1,0,62.01,318.0,638.0000000000001
324,35,0,0,105.6,129.0,17.95,258.2,129,21.95,213.1,77.0,9.59,8.7,3,2.35,0,0,51.84,338.0,585.6
325,98,0,0,206.5,92.0,35.11,176.2,147,14.98,232.8,115.0,10.48,12.4,5,3.35,4,0,63.92,359.0,627.9
326,112,0,0,217.1,76.0,36.91,205.2,100,17.44,185.7,91.0,8.36,9.4,3,2.54,2,0,65.25,270.0,617.4
327,16,1,0,229.6,78.0,39.03,205.7,108,17.48,166.2,91.0,7.48,10.8,2,2.92,0,1,66.91,279.0,612.3
328,98,0,22,278.3,89.0,47.31,118.2,143,10.05,118.09,67.0,5.3145,9.7,5,2.62,0,0,65.2945,304.0,524.2900000000001
329,84,0,0,181.5,129.0,30.86,130.7,112,11.11,186.5,118.0,8.39,8.5,4,2.3,1,0,52.66,363.0,507.2
330,66,1,0,167.3,91.0,28.44,230.0,68,19.55,191.7,118.0,8.63,10.6,5,2.86,1,1,59.480000000000004,282.0,599.6
331,74,0,0,221.1,124.0,37.59,118.2,94,10.05,240.1,112.0,10.8,10.6,3,2.86,0,0,61.3,333.0,590.0
332,96,0,26,145.8,108.0,24.79,192.2,89,16.34,165.1,96.0,7.43,9.9,2,2.67,1,0,51.230000000000004,295.0,513.0
333,119,0,0,222.8,122.0,37.88,163.2,107,13.87,160.6,112.0,7.23,11.2,6,3.02,1,0,62.0,347.0,557.8
334,92,0,0,264.3,91.0,44.93,160.9,115,13.68,198.6,73.0,8.94,9.3,5,2.51,0,0,70.06,284.0,633.0999999999999
335,21,0,0,146.0,78.0,24.82,118.2,79,10.05,247.4,108.0,11.13,6.8,7,1.84,0,0,47.84,272.0,518.4
336,122,1,0,157.1,134.0,26.71,184.9,122,15.72,197.2,67.0,8.87,8.5,5,2.3,4,1,53.599999999999994,328.0,547.6999999999999
337,133,0,0,127.3,108.0,21.64,251.3,81,21.36,135.0,88.0,6.08,10.3,3,2.78,1,0,51.86,280.0,523.9
338,145,0,0,187.9,110.0,31.94,197.0,117,16.75,167.0,108.0,7.52,5.7,4,1.54,2,0,57.75,339.0,557.6
339,25,0,0,178.8,90.0,30.4,141.2,72,12.0,203.0,99.0,9.14,8.4,5,2.27,2,0,53.81,266.0,531.4
340,64,0,0,97.2,80.0,16.52,186.2,90,15.83,189.0,92.0,8.5,10.4,6,2.81,2,0,43.66,268.0,482.79999999999995
341,85,0,0,259.8,85.0,44.17,242.3,117,20.6,168.8,72.0,7.6,5.7,1,1.54,0,0,73.91,275.0,676.6000000000001
342,76,0,0,169.5,77.0,28.82,124.0,87,10.54,219.4,92.0,9.87,10.0,3,2.7,0,0,51.93,259.0,522.9
343,167,1,0,171.5,99.0,29.16,160.0,103,13.6,212.4,102.0,9.56,5.7,2,1.54,1,1,53.86000000000001,306.0,549.6
344,117,0,0,239.9,84.0,40.78,174.8,106,14.86,209.5,93.0,9.43,9.8,2,2.65,0,0,67.72,285.0,634.0
345,128,0,34,142.3,73.0,24.19,194.8,79,16.56,239.3,81.0,10.77,16.0,6,4.32,1,0,55.84,239.0,592.4000000000001
346,115,0,0,184.1,98.0,31.3,318.651,73,27.0851,212.5,106.0,9.56,7.5,6,2.03,2,0,69.9751,283.0,722.751
347,141,0,28,206.9,126.0,35.17,264.4,126,22.47,171.8,124.0,7.73,9.3,9,2.51,2,0,67.88,385.0,652.4
348,51,0,0,259.9,114.0,44.18,176.2,94,14.98,118.09,112.0,5.3145,15.3,1,4.13,1,0,68.6045,321.0,569.49
349,100,0,0,203.8,122.0,34.65,283.1,76,24.06,197.3,83.0,8.88,12.5,3,3.38,0,0,70.97,284.0,696.7
350,96,0,36,248.8,124.0,42.3,140.3,77,11.93,263.6,102.0,11.86,10.3,2,2.78,3,0,68.87,305.0,663.0
351,112,0,16,221.6,110.0,37.67,130.2,123,11.07,200.0,108.0,9.0,11.3,3,3.05,1,0,60.79,344.0,563.0999999999999
352,129,0,0,192.9,131.0,32.79,185.5,101,15.77,205.2,130.0,9.23,10.9,4,2.94,1,0,60.730000000000004,366.0,594.5
353,163,0,0,122.4,129.0,20.81,118.2,108,10.05,180.2,97.0,8.11,12.5,7,3.38,1,0,42.349999999999994,341.0,433.3
354,67,0,36,104.9,67.0,17.83,216.3,93,18.39,217.4,128.0,9.78,9.6,9,2.59,1,0,48.589999999999996,297.0,548.2
355,140,0,0,173.2,91.0,29.44,196.8,106,16.73,209.3,128.0,9.42,11.2,5,3.02,3,0,58.61,330.0,590.5
356,49,0,0,119.4,69.0,20.3,273.3,92,23.23,214.4,147.51000000000022,9.65,12.4,7,3.35,2,0,56.53,315.5100000000002,619.5
357,46,1,0,250.3,100.0,42.55,260.6,90,22.15,195.0,104.0,8.78,13.3,2,3.59,2,1,77.07,296.0,719.2
358,148,0,0,178.3,98.0,30.31,282.6,110,24.02,181.0,98.0,8.15,11.4,4,3.08,1,0,65.56,310.0,653.3000000000001
359,112,0,0,243.4,77.0,41.38,182.1,97,15.48,259.2,94.0,11.66,12.8,2,3.46,1,0,71.98,270.0,697.5
360,78,0,0,155.0,106.0,26.35,175.3,101,14.9,155.6,125.0,7.0,11.8,5,3.19,2,0,51.44,337.0,497.70000000000005
361,61,0,31,288.7,101.0,49.08,203.8,102,17.32,203.2,67.0,9.14,8.6,3,2.32,0,0,77.86,273.0,704.3000000000001
362,58,0,29,240.4,80.0,40.87,118.9,91,10.11,164.2,108.0,7.39,11.2,3,3.02,1,0,61.39,282.0,534.7
363,100,1,0,278.0,76.0,47.26,176.7,74,15.02,219.5,126.0,9.88,8.3,4,2.24,0,1,74.39999999999999,280.0,682.5
364,113,0,0,155.0,93.0,26.35,318.651,106,27.0851,189.4,123.0,8.52,13.5,3,3.65,1,0,65.60510000000001,325.0,676.5509999999999
365,81,0,0,153.5,99.0,26.1,197.6,102,16.8,198.5,86.0,8.93,6.3,2,1.7,2,0,53.53,289.0,555.9
366,135,0,27,273.4,141.0,46.48,154.0,99,13.09,245.8,112.0,11.06,12.3,6,3.32,1,0,73.95,358.0,685.5
367,99,0,0,155.3,93.0,26.4,265.7,95,22.58,145.7,67.0,6.56,12.4,4,3.35,0,0,58.89,259.0,579.1
368,135,0,0,246.8,129.0,41.96,187.8,121,15.96,154.5,109.0,6.95,12.6,5,3.4,1,0,68.27000000000001,364.0,601.7
369,85,0,0,165.4,107.0,28.12,196.0,126,16.66,317.5550000000001,110.0,14.290200000000004,9.6,7,2.59,2,0,61.6602,350.0,688.5550000000002
370,88,0,0,138.3,116.0,23.51,236.0,138,20.06,179.1,110.0,8.06,9.6,4,2.59,3,0,54.22,368.0,563.0
371,55,0,0,286.7,100.0,48.74,134.4,121,11.42,192.9,122.0,8.68,6.9,5,1.86,2,0,70.7,348.0,620.9
372,79,0,21,264.3,79.0,44.93,202.8,118,17.24,173.4,92.0,7.8,6.3,3,1.7,4,0,71.67,292.0,646.8
373,85,0,0,127.9,107.0,21.74,271.2,124,23.05,202.2,76.0,9.1,12.5,5,3.38,0,0,57.269999999999996,312.0,613.8
374,86,0,23,225.5,107.0,38.34,246.3,105,20.94,245.7,81.0,11.06,9.8,2,2.65,0,0,72.99000000000001,295.0,727.3
375,91,0,0,149.0,115.0,25.33,245.3,105,20.85,260.0,94.0,11.7,8.3,3,2.24,0,0,60.12,317.0,662.5999999999999
376,149,0,20,198.9,77.0,33.81,274.0,88,23.29,190.7,76.0,8.58,14.3,9,3.86,1,0,69.53999999999999,250.0,677.9
377,97,1,0,256.4,125.0,43.59,273.9,100,23.28,222.7,101.0,10.02,11.1,1,3.0,1,1,79.89,327.0,764.1
378,88,1,0,264.8,124.0,45.02,245.4,112,20.86,160.5,115.0,7.22,14.8,2,4.0,1,1,77.1,353.0,685.5
379,60,0,0,98.2,88.0,16.69,180.5,69,15.34,223.6,69.0,10.06,9.3,2,2.51,2,0,44.6,228.0,511.6
380,54,0,0,159.8,99.0,27.17,264.0,67,22.44,118.09,70.0,5.3145,9.7,7,2.62,2,0,57.5445,243.0,551.59
381,109,0,0,184.0,120.0,31.28,120.4,119,10.23,153.7,86.0,6.92,11.0,3,2.97,0,0,51.400000000000006,328.0,469.1
382,90,0,0,261.8,128.0,44.51,220.6,104,18.75,136.6,91.0,6.15,9.6,5,2.59,1,0,72.0,328.0,628.6
383,115,0,0,147.9,109.0,25.14,228.4,117,19.41,299.7,90.0,13.49,9.6,9,2.59,3,0,60.629999999999995,325.0,685.6
384,144,0,18,106.4,109.0,18.09,118.2,113,10.05,208.4,111.0,9.38,10.1,5,2.73,1,0,40.25,338.0,443.1
385,91,0,0,133.7,75.0,22.73,195.3,87,16.6,280.5,89.0,12.62,5.9,2,1.59,0,0,53.54,253.0,615.4
386,71,1,0,178.2,113.0,30.29,167.8,94,14.26,182.1,111.0,8.19,13.6,3,3.67,3,1,56.41,321.0,541.6999999999999
